club_logo,number,position,name,image,birthdate,nationality_names,nationality_images,height,best_foot,market_value
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,9,Attack,Kylian Mbappé,https://img.a.transfermarkt.technology/portrait/medium/342229-1682683695.jpg?lm=1,"Dec 20, 1998 ","France, Cameroon","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1520611569","1,78m",right,€170.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,13,Goalkeeper,Andriy Lunin,https://img.a.transfermarkt.technology/portrait/medium/404839-1701294131.jpg?lm=1,"Feb 11, 1999 ",Ukraine,https://tmssl.akamaized.net//images/flagge/verysmall/177.png?lm=1520611569,"1,91m",right,€20.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,3,Defender,Éder Militão,https://img.a.transfermarkt.technology/portrait/medium/401530-1719653438.jpg?lm=1,"Jan 18, 1998 ","Brazil, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,86m",right,€40.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,22,Defender,Antonio Rüdiger,https://img.a.transfermarkt.technology/portrait/medium/86202-1684484602.jpg?lm=1,"Mar 3, 1993 ","Germany, Sierra Leone","https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525, https://tmssl.akamaized.net//images/flagge/verysmall/152.png?lm=1520611569","1,90m",right,€24.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,18,Defender,Jesús Vallejo,https://img.a.transfermarkt.technology/portrait/medium/251896-1684241186.jpg?lm=1,"Jan 5, 1997 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,84m",right,€1.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,20,Defender,Fran García,https://img.a.transfermarkt.technology/portrait/medium/341264-1688119965.jpg?lm=1,"Aug 14, 1999 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,69m",left,€15.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,17,Defender,Lucas Vázquez,https://img.a.transfermarkt.technology/portrait/medium/221316-1536655786.jpg?lm=1,"Jul 1, 1991 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,73m",right,€3.50m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,8,Midfield,Federico Valverde,https://img.a.transfermarkt.technology/portrait/medium/369081-1731018042.jpg?lm=1,"Jul 22, 1998 ","Uruguay, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/179.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,82m",right,€130.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,19,Midfield,Dani Ceballos,https://img.a.transfermarkt.technology/portrait/medium/319745-1723666162.jpg?lm=1,"Aug 7, 1996 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,79m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,5,Midfield,Jude Bellingham,https://img.a.transfermarkt.technology/portrait/medium/581678-1693987944.jpg?lm=1,"Jun 29, 2003 ","England, Ireland","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/72.png?lm=1520611569","1,86m",right,€180.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,11,Attack,Rodrygo,https://img.a.transfermarkt.technology/portrait/medium/412363-1746183850.jpg?lm=1,"Jan 9, 2001 ","Brazil, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,74m",right,€100.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,21,Attack,Brahim Díaz,https://img.a.transfermarkt.technology/portrait/medium/314678-1744193327.jpg?lm=1,"Aug 3, 1999 ","Morocco, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,70m",both,€45.00m
https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,16,Attack,Endrick,https://img.a.transfermarkt.technology/portrait/medium/971570-1723665994.jpg?lm=1,"Jul 21, 2006 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,73m",left,€40.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,40,Goalkeeper,Jonas Urbig,https://img.a.transfermarkt.technology/portrait/medium/607720-1737037032.jpg?lm=1,"Aug 8, 2003 ",Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,"1,89m",both,€8.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,18,Goalkeeper,Daniel Peretz,https://img.a.transfermarkt.technology/portrait/medium/468539-1700659786.jpg?lm=1,"Jul 10, 2000 ","Israel, Germany","https://tmssl.akamaized.net//images/flagge/verysmall/74.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525","1,90m",right,€3.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,2,Defender,Dayot Upamecano,https://img.a.transfermarkt.technology/portrait/medium/344695-1701245272.jpg?lm=1,"Oct 27, 1998 ","France, Guinea-Bissau","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/60.png?lm=1520611569","1,86m",right,€50.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,21,Defender,Hiroki Ito,https://img.a.transfermarkt.technology/portrait/medium/353892-1657181215.jpg?lm=1,"May 12, 1999 ",Japan,https://tmssl.akamaized.net//images/flagge/verysmall/77.png?lm=1520611569,"1,88m",left,€30.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,28,Defender,Tarek Buchmann,https://img.a.transfermarkt.technology/portrait/medium/744729-1662650037.jpg?lm=1,"Feb 28, 2005 ","Germany, Togo","https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525, https://tmssl.akamaized.net//images/flagge/verysmall/168.png?lm=1520611569","1,88m",right,€500k
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,22,Defender,Raphaël Guerreiro,https://img.a.transfermarkt.technology/portrait/medium/170986-1711745629.jpg?lm=1,"Dec 22, 1993 ","Portugal, France","https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569","1,70m",left,€10.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,27,Defender,Konrad Laimer,https://img.a.transfermarkt.technology/portrait/medium/223967-1700659266.jpg?lm=1,"May 27, 1997 ",Austria,https://tmssl.akamaized.net//images/flagge/verysmall/127.png?lm=1520611569,"1,80m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,6,Midfield,Joshua Kimmich,https://img.a.transfermarkt.technology/portrait/medium/161056-1700039639.jpg?lm=1,"Feb 8, 1995 ",Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,"1,77m",right,€50.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,16,Midfield,João Palhinha,https://img.a.transfermarkt.technology/portrait/medium/257455-1684773447.jpg?lm=1,"Jul 9, 1995 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,90m",right,€40.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,42,Midfield,Jamal Musiala,https://img.a.transfermarkt.technology/portrait/medium/580195-1711745441.jpg?lm=1,"Feb 26, 2003 ","Germany, England","https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525, https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569","1,84m",right,€140.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,7,Attack,Serge Gnabry,https://img.a.transfermarkt.technology/portrait/medium/159471-1712776387.jpg?lm=1,"Jul 14, 1995 ","Germany, Cote d'Ivoire","https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525, https://tmssl.akamaized.net//images/flagge/verysmall/38.png?lm=1520611569","1,76m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,10,Attack,Leroy Sané,https://img.a.transfermarkt.technology/portrait/medium/192565-1694587968.jpg?lm=1,"Jan 11, 1996 ","Germany, France","https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525, https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569","1,83m",left,€38.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,24,Attack,Gabriel Vidovic,https://img.a.transfermarkt.technology/portrait/medium/604327-1693303272.jpg?lm=1,"Dec 1, 2003 ","Croatia, Germany","https://tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525","1,80m",right,€3.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,1,Goalkeeper,Manuel Neuer,https://img.a.transfermarkt.technology/portrait/medium/17259-1702419450.jpg?lm=1,"Mar 27, 1986 ",Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,"1,93m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,26,Goalkeeper,Sven Ulreich,https://img.a.transfermarkt.technology/portrait/medium/40680-1700659982.jpg?lm=1,"Aug 3, 1988 ",Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,"1,92m",right,€500k
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,3,Defender,Min-jae Kim,https://img.a.transfermarkt.technology/portrait/medium/503482-1700208062.jpg?lm=1,"Nov 15, 1996 ","Korea, South",https://tmssl.akamaized.net//images/flagge/verysmall/87.png?lm=1520611569,"1,90m",right,€45.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,15,Defender,Eric Dier,https://img.a.transfermarkt.technology/portrait/medium/175722-1665608595.jpg?lm=1,"Jan 15, 1994 ","England, Portugal","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569","1,91m",right,€8.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,19,Defender,Alphonso Davies,https://img.a.transfermarkt.technology/portrait/medium/424204-1711745534.jpg?lm=1,"Nov 2, 2000 ","Canada, Liberia","https://tmssl.akamaized.net//images/flagge/verysmall/80.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/95.png?lm=1520611569","1,83m",left,€50.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,44,Defender,Josip Stanisic,https://img.a.transfermarkt.technology/portrait/medium/483046-1716966862.jpg?lm=1,"Apr 2, 2000 ","Croatia, Germany","https://tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525","1,87m",both,€28.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,23,Defender,Sacha Boey,https://img.a.transfermarkt.technology/portrait/medium/475413-1706907003.jpg?lm=1,"Sep 13, 2000 ",France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,"1,78m",right,€18.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,45,Midfield,Aleksandar Pavlovic,https://img.a.transfermarkt.technology/portrait/medium/792380-1727098078.jpg?lm=1,"May 3, 2004 ","Germany, Serbia","https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525, https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569","1,88m",both,€50.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,8,Midfield,Leon Goretzka,https://img.a.transfermarkt.technology/portrait/medium/153084-1700040179.jpg?lm=1,"Feb 6, 1995 ",Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,"1,89m",right,€22.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,11,Attack,Kingsley Coman,https://img.a.transfermarkt.technology/portrait/medium/243714-1700040256.jpg?lm=1,"Jun 13, 1996 ","France, Guadeloupe","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/251.png?lm=1520611569","1,81m",right,€35.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,17,Attack,Michael Olise,https://img.a.transfermarkt.technology/portrait/medium/566723-1725873883.jpg?lm=1,"Dec 12, 2001 ","France, England","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569","1,84m",left,€80.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,25,Attack,Thomas Müller,https://img.a.transfermarkt.technology/portrait/medium/58358-1683890647.jpg?lm=1,"Sep 13, 1989 ",Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,"1,85m",right,€6.00m
https://tmssl.akamaized.net//images/wappen/head/27.png?lm=1729503608,9,Attack,Harry Kane,https://img.a.transfermarkt.technology/portrait/medium/132098-1700211169.jpg?lm=1,"Jul 28, 1993 ",England,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,"1,88m",right,€90.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,16,Goalkeeper,Mike Maignan,https://img.a.transfermarkt.technology/portrait/medium/182906-1681459155.jpg?lm=1,"Jul 3, 1995 ","France, French Guiana","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/252.png?lm=1520611569","1,91m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,96,Goalkeeper,Lorenzo Torriani,https://img.a.transfermarkt.technology/portrait/medium/939745-1730184012.jpg?lm=1,"Jan 31, 2005 ",Italy,https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569,"1,97m",right,€500k
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,28,Defender,Malick Thiaw,https://img.a.transfermarkt.technology/portrait/medium/521964-1682063635.jpg?lm=1,"Aug 8, 2001 ","Germany, Finland","https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525, https://tmssl.akamaized.net//images/flagge/verysmall/49.png?lm=1520611569","1,94m",right,€20.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,46,Defender,Matteo Gabbia,https://img.a.transfermarkt.technology/portrait/medium/323167-1661351918.jpg?lm=1,"Oct 21, 1999 ",Italy,https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569,"1,85m",right,€14.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,20,Defender,Álex Jiménez,https://img.a.transfermarkt.technology/portrait/medium/741257-1730123049.jpg?lm=1,"May 8, 2005 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,77m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,32,Defender,Kyle Walker,https://img.a.transfermarkt.technology/portrait/medium/95424-1668090663.jpg?lm=1,"May 28, 1990 ",England,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,"1,83m",right,€6.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,24,Defender,Alessandro Florenzi,https://img.a.transfermarkt.technology/portrait/medium/130365-1663574873.jpg?lm=1,"Mar 11, 1991 ",Italy,https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569,"1,73m",right,€1.50m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,14,Midfield,Tijjani Reijnders,https://img.a.transfermarkt.technology/portrait/medium/460939-1676466080.jpg?lm=1,"Jul 29, 1998 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,85m",right,€50.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,8,Midfield,Ruben Loftus-Cheek,https://img.a.transfermarkt.technology/portrait/medium/202886-1692879593.jpg?lm=1,"Jan 23, 1996 ","England, Guyana","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/61.png?lm=1520611569","1,91m",right,€16.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,10,Attack,Rafael Leão,https://img.a.transfermarkt.technology/portrait/medium/357164-1730126553.jpg?lm=1,"Jun 10, 1999 ","Portugal, Angola","https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/6.png?lm=1520611569","1,88m",right,€75.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,11,Attack,Christian Pulisic,https://img.a.transfermarkt.technology/portrait/medium/315779-1691696699.jpg?lm=1,"Sep 18, 1998 ","United States, Croatia","https://tmssl.akamaized.net//images/flagge/verysmall/184.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1520611569","1,77m",right,€50.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,79,Attack,João Félix,https://img.a.transfermarkt.technology/portrait/medium/462250-1668165358.jpg?lm=1,"Nov 10, 1999 ",Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,81m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,90,Attack,Tammy Abraham,https://img.a.transfermarkt.technology/portrait/medium/331726-1725531680.jpg?lm=1,"Oct 2, 1997 ","England, Nigeria","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569","1,94m",right,€15.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,57,Goalkeeper,Marco Sportiello,https://img.a.transfermarkt.technology/portrait/medium/199976-1661351013.jpg?lm=1,"May 10, 1992 ",Italy,https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569,"1,92m",right,€1.50m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,23,Defender,Fikayo Tomori,https://img.a.transfermarkt.technology/portrait/medium/303254-1684856117.jpg?lm=1,"Dec 19, 1997 ","England, Canada","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/80.png?lm=1520611569","1,85m",right,€20.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,31,Defender,Strahinja Pavlović,https://img.a.transfermarkt.technology/portrait/medium/574671-1692998611.png?lm=1,"May 24, 2001 ",Serbia,https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569,"1,94m",left,€18.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,19,Defender,Theo Hernández,https://img.a.transfermarkt.technology/portrait/medium/339808-1725532072.jpg?lm=1,"Oct 6, 1997 ","France, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,84m",left,€40.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,22,Defender,Emerson Royal,https://img.a.transfermarkt.technology/portrait/medium/476344-1737380789.jpg?lm=1,"Jan 14, 1999 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,83m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,42,Defender,Filippo Terracciano,https://img.a.transfermarkt.technology/portrait/medium/631007-1739283881.jpg?lm=1,"Feb 8, 2003 ",Italy,https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569,"1,86m",right,€4.50m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,29,Midfield,Youssouf Fofana,https://img.a.transfermarkt.technology/portrait/medium/569598-1725528517.jpg?lm=1,"Jan 10, 1999 ","France, Mali","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/105.png?lm=1520611569","1,85m",right,€30.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,80,Midfield,Yunus Musah,https://img.a.transfermarkt.technology/portrait/medium/503991-1684913655.jpg?lm=1,"Nov 29, 2002 ","United States, England","https://tmssl.akamaized.net//images/flagge/verysmall/184.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569","1,78m",right,€22.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,38,Midfield,Warren Bondo,https://img.a.transfermarkt.technology/portrait/medium/659516-1739281834.jpg?lm=1,"Sep 15, 2003 ","France, DR Congo","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/193.png?lm=1520611569","1,77m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,99,Attack,Riccardo Sottil,https://img.a.transfermarkt.technology/portrait/medium/386455-1663591627.jpg?lm=1,"Jun 3, 1999 ",Italy,https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569,"1,80m",right,€6.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,21,Attack,Samuel Chukwueze,https://img.a.transfermarkt.technology/portrait/medium/401922-1692277617.jpg?lm=1,"May 22, 1999 ",Nigeria,https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569,"1,72m",left,€14.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,7,Attack,Santiago Gimenez,https://img.a.transfermarkt.technology/portrait/medium/552955-1739903736.jpg?lm=1,"Apr 18, 2001 ","Mexico, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/110.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,83m",left,€37.00m
https://tmssl.akamaized.net//images/wappen/head/5.png?lm=1605166627,9,Attack,Luka Jović,https://img.a.transfermarkt.technology/portrait/medium/257462-1657519856.jpg?lm=1,"Dec 23, 1997 ","Serbia, Bosnia-Herzegovina","https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/24.png?lm=1569523290","1,82m",right,€2.50m
https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,1,Goalkeeper,Walter Benítez,https://img.a.transfermarkt.technology/portrait/medium/296802-1682332928.jpg?lm=1,"Jan 19, 1993 ","Argentina, France","https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569","1,91m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,24,Goalkeeper,Niek Schiks,https://img.a.transfermarkt.technology/portrait/medium/723005-1721657782.jpg?lm=1,"Feb 3, 2004 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,88m",left,€250k
https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,6,Defender,Ryan Flamingo,https://img.a.transfermarkt.technology/portrait/medium/586429-1745174293.jpg?lm=1,"Dec 31, 2002 ","Netherlands, Suriname","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/161.png?lm=1520611569","1,87m",right,€16.00m
https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,4,Defender,Armando Obispo,https://img.a.transfermarkt.technology/portrait/medium/339337-1613229330.jpg?lm=1,"Mar 5, 1999 ","Netherlands, Curacao","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/260.png?lm=1520611569","1,85m",left,€3.50m
https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,17,Defender,Mauro Júnior,https://img.a.transfermarkt.technology/portrait/medium/323910-1730843589.jpg?lm=1,"May 6, 1999 ",Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,71m",left,€12.00m
https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,2,Defender,Rick Karsdorp,https://img.a.transfermarkt.technology/portrait/medium/205006-1630497867.jpg?lm=1,"Feb 11, 1995 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,84m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,22,Midfield,Jerdy Schouten,https://img.a.transfermarkt.technology/portrait/medium/347900-1718013852.jpg?lm=1,"Jan 12, 1997 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,85m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,34,Midfield,Ismael Saibari,https://img.a.transfermarkt.technology/portrait/medium/702869-1687426997.jpg?lm=1,"Jan 28, 2001 ","Morocco, Belgium","https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/19.png?lm=1520611569","1,85m",right,€23.00m
https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,7,Midfield,Malik Tillman,https://img.a.transfermarkt.technology/portrait/medium/467437-1726846425.jpg?lm=1,"May 28, 2002 ","United States, Germany","https://tmssl.akamaized.net//images/flagge/verysmall/184.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525","1,87m",right,€30.00m
https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,26,Midfield,Isaac Babadi,https://img.a.transfermarkt.technology/portrait/medium/813437-1691582768.jpg?lm=1,"Apr 6, 2005 ","Netherlands, Sierra Leone","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/152.png?lm=1520611569","1,79m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,21,Attack,Couhaib Driouech,https://img.a.transfermarkt.technology/portrait/medium/593837-1658861367.jpg?lm=1,"Apr 17, 2002 ","Morocco, Netherlands","https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569","1,75m",right,€5.00m
https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,19,Attack,Esmir Bajraktarević,https://img.a.transfermarkt.technology/portrait/medium/925862-1710266776.jpg?lm=1,"Mar 10, 2005 ","Bosnia-Herzegovina, United States","https://tmssl.akamaized.net//images/flagge/verysmall/24.png?lm=1569523290, https://tmssl.akamaized.net//images/flagge/verysmall/184.png?lm=1520611569","1,75m",left,€3.50m
