club_logo,number,position,name,image,birthdate,nationality_names,nationality_images,height,best_foot,market_value
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,77,Midfield,Andrei Gheorghiță,https://img.a.transfermarkt.technology/portrait/medium/880840-1695121088.png?lm=1,"Jul 16, 2002 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,82m",right,€700k
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,7,Midfield,Florin Tănase,https://img.a.transfermarkt.technology/portrait/medium/314329-1732265290.png?lm=1,"Dec 30, 1994 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,85m",right,€2.20m
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,29,Attack,Alexandru Musi,https://img.a.transfermarkt.technology/portrait/medium/881064-1732266121.png?lm=1,"Jul 17, 2004 ","Romania, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,80m",right,€800k
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,11,Attack,David Miculescu,https://img.a.transfermarkt.technology/portrait/medium/614800-1732265792.png?lm=1,"May 2, 2001 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,90m",left,€1.70m
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,25,Attack,Alexandru Băluță,https://img.a.transfermarkt.technology/portrait/medium/212746-1732265659.png?lm=1,"Sep 13, 1993 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,66m",right,€1.00m
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,9,Attack,Daniel Bîrligea,https://img.a.transfermarkt.technology/portrait/medium/468192-1732265321.png?lm=1,"Apr 19, 2000 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,84m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,39,Attack,Jordan Gele,https://img.a.transfermarkt.technology/portrait/medium/531909-1721802280.png?lm=1,"Sep 16, 1992 ","France, DR Congo","https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/193.png?lm=1520611569","1,92m",right,€250k
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,38,Goalkeeper,Lukas Zima,https://img.a.transfermarkt.technology/portrait/medium/147558-1732182311.png?lm=1,"Jan 9, 1994 ",Czech Republic,https://tmssl.akamaized.net//images/flagge/verysmall/172.png?lm=1520611569,"1,96m",right,€1.00m
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,5,Defender,Joyskim Dawa,https://img.a.transfermarkt.technology/portrait/medium/569743-1721802010.png?lm=1,"Apr 9, 1996 ","Cameroon, France","https://tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569","1,94m",right,€2.50m
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,17,Defender,Mihai Popescu,https://img.a.transfermarkt.technology/portrait/medium/361537-1732265846.png?lm=1,"May 7, 1993 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,88m",right,€1.00m
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,33,Defender,Risto Radunovic,https://img.a.transfermarkt.technology/portrait/medium/144339-1732265540.png?lm=1,"May 4, 1992 ",Montenegro,https://tmssl.akamaized.net//images/flagge/verysmall/216.png?lm=1520611569,"1,84m",left,€1.20m
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,28,Defender,Alexandru Pantea,https://img.a.transfermarkt.technology/portrait/medium/670828-1732266047.png?lm=1,"Sep 11, 2003 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,72m",right,€800k
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,2,Defender,Valentin Crețu,https://img.a.transfermarkt.technology/portrait/medium/79507-1732266483.png?lm=1,"Jan 2, 1989 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,76m",right,€175k
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,42,Midfield,Baba Alhassan,https://img.a.transfermarkt.technology/portrait/medium/626899-1732266093.png?lm=1,"Jan 3, 2000 ",Ghana,https://tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1520611569,"1,80m",right,€900k
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,16,Midfield,Mihai Lixandru,https://img.a.transfermarkt.technology/portrait/medium/824915-1732265763.png?lm=1,"Jun 5, 2001 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,84m",right,€1.20m
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,18,Midfield,Malcom Edjouma,https://img.a.transfermarkt.technology/portrait/medium/468704-1732266178.png?lm=1,"Oct 8, 1996 ","Morocco, France","https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569","1,91m",right,€700k
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,27,Midfield,Darius Olaru,https://img.a.transfermarkt.technology/portrait/medium/395800-1732265211.png?lm=1,"Mar 3, 1998 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,77m",right,€7.50m
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,10,Attack,Octavian Popescu,https://img.a.transfermarkt.technology/portrait/medium/797100-1732265504.png?lm=1,"Dec 27, 2002 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,80m",right,€1.40m
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,22,Attack,Mihai Toma,https://img.a.transfermarkt.technology/portrait/medium/992820-1732266508.png?lm=1,"Feb 17, 2007 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,72m",right,€250k
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,15,Attack,Marius Ștefănescu,https://img.a.transfermarkt.technology/portrait/medium/685795-1721801643.png?lm=1,"Aug 14, 1998 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,68m",left,€1.40m
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,24,Attack,William Baeten,https://img.a.transfermarkt.technology/portrait/medium/449879-1732266151.png?lm=1,"Feb 7, 1997 ",Belgium,https://tmssl.akamaized.net//images/flagge/verysmall/19.png?lm=1520611569,"1,81m",left,€700k
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,90,Attack,Alexandru Stoian,https://img.a.transfermarkt.technology/portrait/medium/992823-1746513131.png?lm=1,"Dec 15, 2007 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,83m",right,€350k
https://tmssl.akamaized.net//images/wappen/head/301.png?lm=1485604345,20,Attack,Denis Colibășanu,https://img.a.transfermarkt.technology/portrait/medium/1281275-1734088768.png?lm=1,"Mar 10, 2007 ",Romania,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,-,,-
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,16,Goalkeeper,Matheus,https://img.a.transfermarkt.technology/portrait/medium/177547-1732827403.jpg?lm=1,"Mar 29, 1992 ","Brazil, Portugal","https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569","1,90m",right,€3.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,51,Goalkeeper,Charlie Setford,https://img.a.transfermarkt.technology/portrait/medium/635129-1701361446.jpg?lm=1,"May 11, 2004 ","England, Netherlands","https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569","1,87m",right,€500k
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,37,Defender,Josip Sutalo,https://img.a.transfermarkt.technology/portrait/medium/371001-1683031171.jpg?lm=1,"Feb 28, 2000 ",Croatia,https://tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1520611569,"1,90m",right,€22.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,13,Defender,Ahmetcan Kaplan,https://img.a.transfermarkt.technology/portrait/medium/662131-1660912608.jpg?lm=1,"Jan 16, 2003 ",Türkiye,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,89m",left,€6.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,36,Defender,Dies Janse,https://img.a.transfermarkt.technology/portrait/medium/765743-1722415354.jpg?lm=1,"Jan 17, 2006 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,96m",left,€800k
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,5,Defender,Owen Wijndal,https://img.a.transfermarkt.technology/portrait/medium/339328-1696421801.jpg?lm=1,"Nov 28, 1999 ","Netherlands, Suriname","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/161.png?lm=1520611569","1,76m",left,€4.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,2,Defender,Lucas Rosa,https://img.a.transfermarkt.technology/portrait/medium/468309-1745076552.jpg?lm=1,"Apr 3, 2000 ","Brazil, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,77m",right,€3.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,31,Midfield,Jorthy Mokio,https://img.a.transfermarkt.technology/portrait/medium/1105532-1745075593.jpg?lm=1,"Feb 29, 2008 ","Belgium, DR Congo","https://tmssl.akamaized.net//images/flagge/verysmall/19.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/193.png?lm=1520611569","1,82m",left,€3.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,44,Midfield,Youri Regeer,https://img.a.transfermarkt.technology/portrait/medium/559324-1723819538.jpg?lm=1,"Aug 18, 2003 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,77m",right,€6.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,18,Midfield,Davy Klaassen,https://img.a.transfermarkt.technology/portrait/medium/182932-1726562366.jpg?lm=1,"Feb 21, 1993 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,79m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,11,Attack,Mika Godts,https://img.a.transfermarkt.technology/portrait/medium/748804-1745174235.jpg?lm=1,"Jun 7, 2005 ",Belgium,https://tmssl.akamaized.net//images/flagge/verysmall/19.png?lm=1520611569,"1,76m",right,€10.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,27,Attack,Amourricho Van Axel-Dongen,https://img.a.transfermarkt.technology/portrait/medium/704773-1637833715.jpg?lm=1,"Sep 29, 2004 ","Netherlands, Suriname","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/161.png?lm=1520611569","1,75m",right,€500k
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,23,Attack,Steven Berghuis,https://img.a.transfermarkt.technology/portrait/medium/129554-1668696215.jpg?lm=1,"Dec 19, 1991 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,82m",left,€4.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,9,Attack,Brian Brobbey,https://img.a.transfermarkt.technology/portrait/medium/473169-1718013901.jpg?lm=1,"Feb 1, 2002 ","Netherlands, Ghana","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1520611569","1,82m",right,€27.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,59,Attack,Don-Angelo Konadu,https://img.a.transfermarkt.technology/portrait/medium/981693-1742228262.jpg?lm=1,"May 3, 2006 ","Netherlands, Ghana","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1520611569","1,84m",right,€400k
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,12,Goalkeeper,Jay Gorter,https://img.a.transfermarkt.technology/portrait/medium/480453-1599331700.jpg?lm=1,"May 30, 2000 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,90m",right,€1.20m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,22,Goalkeeper,Remko Pasveer,https://img.a.transfermarkt.technology/portrait/medium/25520-1666951851.jpg?lm=1,"Nov 8, 1983 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,88m",right,€150k
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,15,Defender,Youri Baas,https://img.a.transfermarkt.technology/portrait/medium/559327-1689414712.jpg?lm=1,"Mar 17, 2003 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,88m",left,€12.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,24,Defender,Daniele Rugani,https://img.a.transfermarkt.technology/portrait/medium/162959-1595858253.jpg?lm=1,"Jul 29, 1994 ",Italy,https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569,"1,90m",right,€3.50m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,4,Defender,Jorrel Hato,https://img.a.transfermarkt.technology/portrait/medium/904802-1701361717.jpg?lm=1,"Mar 7, 2006 ","Netherlands, Curacao","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/260.png?lm=1520611569","1,82m",left,€30.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,3,Defender,Anton Gaaei,https://img.a.transfermarkt.technology/portrait/medium/701055-1698669853.jpg?lm=1,"Nov 19, 2002 ",Denmark,https://tmssl.akamaized.net//images/flagge/verysmall/39.png?lm=1520611569,"1,83m",right,€6.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,6,Midfield,Jordan Henderson,https://img.a.transfermarkt.technology/portrait/medium/61651-1662621084.jpg?lm=1,"Jun 17, 1990 ",England,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,"1,82m",right,€3.50m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,8,Midfield,Kenneth Taylor,https://img.a.transfermarkt.technology/portrait/medium/470394-1745076706.jpg?lm=1,"May 16, 2002 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,82m",left,€23.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,28,Midfield,Kian Fitz-Jim,https://img.a.transfermarkt.technology/portrait/medium/559333-1660811546.jpg?lm=1,"Jul 5, 2003 ","Netherlands, Suriname","https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/161.png?lm=1520611569","1,74m",right,€5.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,21,Midfield,Branco van den Boomen,https://img.a.transfermarkt.technology/portrait/medium/203938-1682946572.jpg?lm=1,"Jul 21, 1995 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,88m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,17,Attack,Oliver Edvardsen,https://img.a.transfermarkt.technology/portrait/medium/374326-1723035430.jpg?lm=1,"Mar 19, 1999 ",Norway,https://tmssl.akamaized.net//images/flagge/verysmall/125.png?lm=1520611569,"1,75m",right,€5.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,20,Attack,Bertrand Traoré,https://img.a.transfermarkt.technology/portrait/medium/131996-1696603763.jpg?lm=1,"Sep 6, 1995 ",Burkina Faso,https://tmssl.akamaized.net//images/flagge/verysmall/29.png?lm=1520611569,"1,81m",left,€9.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,29,Attack,Christian Rasmussen,https://img.a.transfermarkt.technology/portrait/medium/610429-1722415254.jpg?lm=1,"Jan 19, 2003 ",Denmark,https://tmssl.akamaized.net//images/flagge/verysmall/39.png?lm=1520611569,"1,84m",left,€2.00m
https://tmssl.akamaized.net//images/wappen/head/610.png?lm=1731923662,25,Attack,Wout Weghorst,https://img.a.transfermarkt.technology/portrait/medium/228645-1727259675.jpg?lm=1,"Aug 7, 1992 ",Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,"1,97m",right,€5.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,1,Goalkeeper,Álex Remiro,https://img.a.transfermarkt.technology/portrait/medium/212862-1694594210.jpg?lm=1,"Mar 24, 1995 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,91m",right,€25.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,21,Defender,Nayef Aguerd,https://img.a.transfermarkt.technology/portrait/medium/361914-1659355782.jpg?lm=1,"Mar 30, 1996 ",Morocco,https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569,"1,90m",left,€25.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,20,Defender,Jon Pacheco,https://img.a.transfermarkt.technology/portrait/medium/580560-1631178086.jpg?lm=1,"Jan 8, 2001 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,84m",left,€7.50m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,31,Defender,Jon Martín,https://img.a.transfermarkt.technology/portrait/medium/1018938-1732794896.png?lm=1,"Apr 23, 2006 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,87m",right,€2.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,3,Defender,Aihen Muñoz,https://img.a.transfermarkt.technology/portrait/medium/517842-1699007158.jpg?lm=1,"Aug 16, 1997 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,75m",left,€5.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,18,Defender,Hamari Traoré,https://img.a.transfermarkt.technology/portrait/medium/297070-1664981394.jpg?lm=1,"Jan 27, 1992 ",Mali,https://tmssl.akamaized.net//images/flagge/verysmall/105.png?lm=1520611569,"1,75m",right,€3.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,4,Midfield,Martín Zubimendi,https://img.a.transfermarkt.technology/portrait/medium/423440-1684149419.jpg?lm=1,"Feb 2, 1999 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,81m",right,€60.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,22,Midfield,Beñat Turrientes,https://img.a.transfermarkt.technology/portrait/medium/634431-1702416501.jpg?lm=1,"Jan 31, 2002 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,81m",right,€16.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,23,Midfield,Brais Méndez,https://img.a.transfermarkt.technology/portrait/medium/309110-1665057568.jpg?lm=1,"Jan 7, 1997 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,84m",left,€28.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,28,Midfield,Pablo Marín,https://img.a.transfermarkt.technology/portrait/medium/907813-1683212131.jpg?lm=1,"Jul 3, 2003 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,78m",right,€3.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,11,Attack,Sheraldo Becker,https://img.a.transfermarkt.technology/portrait/medium/188888-1692707512.jpg?lm=1,"Feb 9, 1995 ","Suriname, Netherlands","https://tmssl.akamaized.net//images/flagge/verysmall/161.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569","1,80m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,14,Attack,Takefusa Kubo,https://img.a.transfermarkt.technology/portrait/medium/405398-1697110254.jpg?lm=1,"Jun 4, 2001 ",Japan,https://tmssl.akamaized.net//images/flagge/verysmall/77.png?lm=1520611569,"1,73m",left,€40.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,10,Attack,Mikel Oyarzabal,https://img.a.transfermarkt.technology/portrait/medium/351478-1599987229.jpg?lm=1,"Apr 21, 1997 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,81m",left,€30.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,13,Goalkeeper,Unai Marrero,https://img.a.transfermarkt.technology/portrait/medium/625657-1692370133.jpg?lm=1,"Oct 9, 2001 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,89m",right,€600k
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,5,Defender,Igor Zubeldia,https://img.a.transfermarkt.technology/portrait/medium/355628-1664974849.jpg?lm=1,"Mar 30, 1997 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,81m",right,€18.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,6,Defender,Aritz Elustondo,https://img.a.transfermarkt.technology/portrait/medium/229804-1664970965.jpg?lm=1,"Mar 28, 1994 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,80m",right,€4.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,12,Defender,Javi López,https://img.a.transfermarkt.technology/portrait/medium/568158-1647530894.jpg?lm=1,"Mar 25, 2002 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,83m",left,€7.50m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,19,Defender,Jon Aramburu,https://img.a.transfermarkt.technology/portrait/medium/661145-1719915615.jpg?lm=1,"Jul 23, 2002 ","Venezuela, Spain","https://tmssl.akamaized.net//images/flagge/verysmall/182.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569","1,76m",right,€12.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,2,Defender,Álvaro Odriozola,https://img.a.transfermarkt.technology/portrait/medium/280730-1579598607.jpg?lm=1,"Dec 14, 1995 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,76m",right,€1.20m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,24,Midfield,Luka Sucic,https://img.a.transfermarkt.technology/portrait/medium/502722-1692998699.png?lm=1,"Sep 8, 2002 ",Croatia,https://tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1520611569,"1,85m",left,€18.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,16,Midfield,Jon Ander Olasagasti,https://img.a.transfermarkt.technology/portrait/medium/625660-1695238891.jpg?lm=1,"Aug 16, 2000 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,76m",left,€2.50m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,8,Midfield,Arsen Zakharyan,https://img.a.transfermarkt.technology/portrait/medium/555143-1683292149.jpg?lm=1,"May 26, 2003 ",Russia,https://tmssl.akamaized.net//images/flagge/verysmall/141.png?lm=1520611569,"1,83m",right,€15.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,7,Attack,Ander Barrenetxea,https://img.a.transfermarkt.technology/portrait/medium/616369-1699472801.jpg?lm=1,"Dec 27, 2001 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,75m",right,€18.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,40,Attack,Arkaitz Mariezkurrena,https://img.a.transfermarkt.technology/portrait/medium/962145-1732795549.png?lm=1,"Apr 5, 2005 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,-,,€500k
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,17,Attack,Sergio Gómez,https://img.a.transfermarkt.technology/portrait/medium/366930-1727678534.jpg?lm=1,"Sep 4, 2000 ",Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,71m",left,€20.00m
https://tmssl.akamaized.net//images/wappen/head/681.png?lm=1614795530,9,Attack,Orri Óskarsson,https://img.a.transfermarkt.technology/portrait/medium/660438-1692090952.jpg?lm=1,"Aug 29, 2004 ",Iceland,https://tmssl.akamaized.net//images/flagge/verysmall/73.png?lm=1520611569,"1,86m",right,€18.00m
https://tmssl.akamaized.net//images/wappen/head/141.png?lm=1406739071,1,Goalkeeper,Fernando Muslera,https://img.a.transfermarkt.technology/portrait/medium/58088-1671035581.png?lm=1,"Jun 16, 1986 ","Uruguay, Italy","https://tmssl.akamaized.net//images/flagge/verysmall/179.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569","1,90m",right,€1.00m
https://tmssl.akamaized.net//images/wappen/head/141.png?lm=1406739071,50,Goalkeeper,Jankat Yılmaz,https://img.a.transfermarkt.technology/portrait/medium/727077-1729265060.jpg?lm=1,"Aug 16, 2004 ",Türkiye,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,93m",left,€250k
https://tmssl.akamaized.net//images/wappen/head/141.png?lm=1406739071,6,Defender,Davinson Sánchez,https://img.a.transfermarkt.technology/portrait/medium/341429-1728904655.jpg?lm=1,"Jun 12, 1996 ",Colombia,https://tmssl.akamaized.net//images/flagge/verysmall/83.png?lm=1520611569,"1,87m",right,€19.00m
https://tmssl.akamaized.net//images/wappen/head/141.png?lm=1406739071,42,Defender,Abdülkerim Bardakcı,https://img.a.transfermarkt.technology/portrait/medium/199316-1671036661.png?lm=1,"Sep 7, 1994 ",Türkiye,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,85m",left,€7.00m
https://tmssl.akamaized.net//images/wappen/head/141.png?lm=1406739071,4,Defender,Ismail Jakobs,https://img.a.transfermarkt.technology/portrait/medium/375137-1744296477.jpg?lm=1,"Aug 17, 1999 ","Senegal, Germany","https://tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1520611569, https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525","1,84m",left,€7.00m
